Latitude,Longitude,State,Month,Pollutant,Concentration
44.35,-114.66667,Idaho,23-Oct,PM10,15.66442953
44.35,-114.66667,Idaho,23-Nov,PM10,20.13103448
44.35,-114.66667,Idaho,23-Dec,PM10,13.43870968
40.0417,-89.1965,Illinois,23-Jan,PM10,18.41891892
40.0417,-89.1965,Illinois,23-Feb,PM10,19.74074074
40.0417,-89.1965,Illinois,23-Mar,PM10,17.05263158
40.0417,-89.1965,Illinois,23-Apr,PM10,26.26666667
40.0417,-89.1965,Illinois,23-May,PM10,30
40.0417,-89.1965,Illinois,23-Jun,PM10,41.51351351
40.0417,-89.1965,Illinois,23-Jul,PM10,32.15942029
40.0417,-89.1965,Illinois,23-Aug,PM10,31.61842105
40.0417,-89.1965,Illinois,23-Sep,PM10,25.82191781
40.0417,-89.1965,Illinois,23-Oct,PM10,28.20588235
40.0417,-89.1965,Illinois,23-Nov,PM10,31.2
40.0417,-89.1965,Illinois,23-Dec,PM10,21.31147541
39.8942,-86.2816,Indiana,23-Jan,PM10,14.45180723
39.8942,-86.2816,Indiana,23-Feb,PM10,16.19727891
39.8942,-86.2816,Indiana,23-Mar,PM10,14.61627907
39.8942,-86.2816,Indiana,23-Apr,PM10,21.74850299
39.8942,-86.2816,Indiana,23-May,PM10,27.71084337
39.8942,-86.2816,Indiana,23-Jun,PM10,40.30246914
39.8942,-86.2816,Indiana,23-Jul,PM10,26.31666667
39.8942,-86.2816,Indiana,23-Aug,PM10,24.86082474
39.8942,-86.2816,Indiana,23-Sep,PM10,19.41836735
39.8942,-86.2816,Indiana,23-Oct,PM10,19.65989848
39.8942,-86.2816,Indiana,23-Nov,PM10,21.8974359
39.8942,-86.2816,Indiana,23-Dec,PM10,15.52604167
41.9383,-93.3898,Iowa,23-Jan,PM10,17.32183908
41.9383,-93.3898,Iowa,23-Feb,PM10,17.8525641
41.9383,-93.3898,Iowa,23-Mar,PM10,16.66863905
41.9383,-93.3898,Iowa,23-Apr,PM10,28.37931034
41.9383,-93.3898,Iowa,23-May,PM10,34.98895028
41.9383,-93.3898,Iowa,23-Jun,PM10,44.92941176
41.9383,-93.3898,Iowa,23-Jul,PM10,33.68027211
41.9383,-93.3898,Iowa,23-Aug,PM10,32.76510067
41.9383,-93.3898,Iowa,23-Sep,PM10,29.55555556
41.9383,-93.3898,Iowa,23-Oct,PM10,27.512
41.9383,-93.3898,Iowa,23-Nov,PM10,28.35507246
41.9383,-93.3898,Iowa,23-Dec,PM10,19.77027027
38.5,-98,Kansas,23-Jan,PM10,16.34166667
38.5,-98,Kansas,23-Feb,PM10,19.89156627
38.5,-98,Kansas,23-Mar,PM10,19.94230769
38.5,-98,Kansas,23-Apr,PM10,29.14285714
38.5,-98,Kansas,23-May,PM10,25.18
38.5,-98,Kansas,23-Jun,PM10,26.05405405
38.5,-98,Kansas,23-Jul,PM10,27.86486486
38.5,-98,Kansas,23-Aug,PM10,32.21004566
38.5,-98,Kansas,23-Sep,PM10,37.616
38.5,-98,Kansas,23-Oct,PM10,26.08960573
38.5,-98,Kansas,23-Nov,PM10,24.01687764
38.5,-98,Kansas,23-Dec,PM10,12.62096774
37.5347,-85.3021,Kentucky,23-Jan,PM10,13.62962963
37.5347,-85.3021,Kentucky,23-Feb,PM10,16.38028169
37.5347,-85.3021,Kentucky,23-Mar,PM10,15.30487805
37.5347,-85.3021,Kentucky,23-Apr,PM10,18.01298701
37.5347,-85.3021,Kentucky,23-May,PM10,20.64197531
37.5347,-85.3021,Kentucky,23-Jun,PM10,35.46835443
37.5347,-85.3021,Kentucky,23-Jul,PM10,23.25316456
37.5347,-85.3021,Kentucky,23-Aug,PM10,20.88607595
37.5347,-85.3021,Kentucky,23-Sep,PM10,18.49350649
37.5347,-85.3021,Kentucky,23-Oct,PM10,17.02631579
37.5347,-85.3021,Kentucky,23-Nov,PM10,19.39240506
37.5347,-85.3021,Kentucky,23-Dec,PM10,14.43902439
31,-92,Louisiana,23-Jan,PM10,15.98245614
31,-92,Louisiana,23-Feb,PM10,17.98726115
31,-92,Louisiana,23-Mar,PM10,19.79310345
31,-92,Louisiana,23-Apr,PM10,17.15642458
31,-92,Louisiana,23-May,PM10,20.81081081
31,-92,Louisiana,23-Jun,PM10,21.32
31,-92,Louisiana,23-Jul,PM10,26.69375
31,-92,Louisiana,23-Aug,PM10,25.2568306
31,-92,Louisiana,23-Sep,PM10,19.22543353
31,-92,Louisiana,23-Oct,PM10,21.13924051
31,-92,Louisiana,23-Nov,PM10,15.97740113
31,-92,Louisiana,23-Dec,PM10,16.3258427
45.367,-69,Maine,23-Jan,PM10,7.152
45.367,-69,Maine,23-Feb,PM10,13.63076923
45.367,-69,Maine,23-Mar,PM10,18.46
45.367,-69,Maine,23-Apr,PM10,19.48591549
45.367,-69,Maine,23-May,PM10,15.64827586
45.367,-69,Maine,23-Jun,PM10,15.37748344
45.367,-69,Maine,23-Jul,PM10,18.03664921
45.367,-69,Maine,23-Aug,PM10,13.57843137
45.367,-69,Maine,23-Sep,PM10,17.37894737
45.367,-69,Maine,23-Oct,PM10,12.50857143
45.367,-69,Maine,23-Nov,PM10,11.56796117
45.367,-69,Maine,23-Dec,PM10,13.89302326
39,-77,Maryland,23-Jan,PM10,7
39,-77,Maryland,23-Feb,PM10,8.714285714
39,-77,Maryland,23-Mar,PM10,6.75862069
39,-77,Maryland,23-Apr,PM10,10.4
39,-77,Maryland,23-May,PM10,14.2
39,-77,Maryland,23-Jun,PM10,27.96
39,-77,Maryland,23-Jul,PM10,17.88
39,-77,Maryland,23-Aug,PM10,11.57692308
39,-77,Maryland,23-Sep,PM10,10.56
39,-77,Maryland,23-Oct,PM10,8.96
39,-77,Maryland,23-Nov,PM10,7.88
39,-77,Maryland,23-Dec,PM10,10.375
42.35,-71.7,Massachusetts,23-Jan,PM10,11
42.35,-71.7,Massachusetts,23-Feb,PM10,10.16666667
42.35,-71.7,Massachusetts,23-Mar,PM10,12.48717949
42.35,-71.7,Massachusetts,23-Apr,PM10,14.48245614
42.35,-71.7,Massachusetts,23-May,PM10,14.49494949
42.35,-71.7,Massachusetts,23-Jun,PM10,19.03225806
42.35,-71.7,Massachusetts,23-Jul,PM10,19.19791667
42.35,-71.7,Massachusetts,23-Aug,PM10,12.68367347
42.35,-71.7,Massachusetts,23-Sep,PM10,14.77669903
42.35,-71.7,Massachusetts,23-Oct,PM10,11.63888889
42.35,-71.7,Massachusetts,23-Nov,PM10,8.833333333
42.35,-71.7,Massachusetts,23-Dec,PM10,8.962264151
44.35,-85.4,Michigan,23-Jan,PM10,17.74074074
44.35,-85.4,Michigan,23-Feb,PM10,18.17692308
44.35,-85.4,Michigan,23-Mar,PM10,16.16083916
44.35,-85.4,Michigan,23-Apr,PM10,21.63888889
44.35,-85.4,Michigan,23-May,PM10,27.17123288
44.35,-85.4,Michigan,23-Jun,PM10,49.85
44.35,-85.4,Michigan,23-Jul,PM10,25.64963504
44.35,-85.4,Michigan,23-Aug,PM10,21.35616438
44.35,-85.4,Michigan,23-Sep,PM10,18.19083969
44.35,-85.4,Michigan,23-Oct,PM10,15.13793103
44.35,-85.4,Michigan,23-Nov,PM10,19.84615385
44.35,-85.4,Michigan,23-Dec,PM10,17.07017544
46,-94,Minnesota,23-Jan,PM10,14.47159091
46,-94,Minnesota,23-Feb,PM10,15.0754717
46,-94,Minnesota,23-Mar,PM10,12.95238095
46,-94,Minnesota,23-Apr,PM10,19.56818182
46,-94,Minnesota,23-May,PM10,27.5
46,-94,Minnesota,23-Jun,PM10,36.59195402
46,-94,Minnesota,23-Jul,PM10,24.21857923
46,-94,Minnesota,23-Aug,PM10,27.77472527
46,-94,Minnesota,23-Sep,PM10,23.41714286
46,-94,Minnesota,23-Oct,PM10,19.20879121
46,-94,Minnesota,23-Nov,PM10,24.76666667
46,-94,Minnesota,23-Dec,PM10,18.27428571
32.7,-89.7,Mississippi,23-Jan,PM10,14.5483871
32.7,-89.7,Mississippi,23-Feb,PM10,19.25
32.7,-89.7,Mississippi,23-Mar,PM10,21.38709677
32.7,-89.7,Mississippi,23-Apr,PM10,17.83333333
32.7,-89.7,Mississippi,23-May,PM10,23.16129032
32.7,-89.7,Mississippi,23-Jun,PM10,22
32.7,-89.7,Mississippi,23-Jul,PM10,26.5483871
32.7,-89.7,Mississippi,23-Aug,PM10,28.33333333
32.7,-89.7,Mississippi,23-Sep,PM10,19.66666667
32.7,-89.7,Mississippi,23-Oct,PM10,22.96774194
32.7,-89.7,Mississippi,23-Nov,PM10,19.33333333
32.7,-89.7,Mississippi,23-Dec,PM10,15
38.5,-92.5,Missouri,23-Jan,PM10,17.52903226
38.5,-92.5,Missouri,23-Feb,PM10,21.82142857
38.5,-92.5,Missouri,23-Mar,PM10,18.29126214
38.5,-92.5,Missouri,23-Apr,PM10,26.29865772
38.5,-92.5,Missouri,23-May,PM10,28.52442997
38.5,-92.5,Missouri,23-Jun,PM10,34.40972222
38.5,-92.5,Missouri,23-Jul,PM10,28.09271523
38.5,-92.5,Missouri,23-Aug,PM10,26.08633094
38.5,-92.5,Missouri,23-Sep,PM10,28.33221477
38.5,-92.5,Missouri,23-Oct,PM10,24.49025974
38.5,-92.5,Missouri,23-Nov,PM10,27.60472973
38.5,-92.5,Missouri,23-Dec,PM10,15.75
47,-109.5,Montana,23-Jan,PM10,11.76422764
47,-109.5,Montana,23-Feb,PM10,12.49850746
47,-109.5,Montana,23-Mar,PM10,14.9516129
47,-109.5,Montana,23-Apr,PM10,14.28947368
47,-109.5,Montana,23-May,PM10,22.93678161
47,-109.5,Montana,23-Jun,PM10,16.02259887
47,-109.5,Montana,23-Jul,PM10,23.625
47,-109.5,Montana,23-Aug,PM10,25.83660131
47,-109.5,Montana,23-Sep,PM10,18.93865031
47,-109.5,Montana,23-Oct,PM10,14.33333333
47,-109.5,Montana,23-Nov,PM10,15.22701149
47,-109.5,Montana,23-Dec,PM10,14.59891599
41.5,-99.5,Nebraska,23-Jan,PM10,12.27777778
41.5,-99.5,Nebraska,23-Feb,PM10,12.9375
41.5,-99.5,Nebraska,23-Mar,PM10,14.2972973
41.5,-99.5,Nebraska,23-Apr,PM10,22.25714286
41.5,-99.5,Nebraska,23-May,PM10,25.32835821
41.5,-99.5,Nebraska,23-Jun,PM10,26.55384615
41.5,-99.5,Nebraska,23-Jul,PM10,21.27777778
41.5,-99.5,Nebraska,23-Aug,PM10,25.01408451
41.5,-99.5,Nebraska,23-Sep,PM10,30.51428571
41.5,-99.5,Nebraska,23-Oct,PM10,21.79166667
41.5,-99.5,Nebraska,23-Nov,PM10,29.625
41.5,-99.5,Nebraska,23-Dec,PM10,13.91803279
39.5,-116.5,Nevada,23-Jan,PM10,12.48068006
39.5,-116.5,Nevada,23-Feb,PM10,23.93954248
39.5,-116.5,Nevada,23-Mar,PM10,11.96546547
39.5,-116.5,Nevada,23-Apr,PM10,24.625
39.5,-116.5,Nevada,23-May,PM10,21.87941176
39.5,-116.5,Nevada,23-Jun,PM10,21.83204931
39.5,-116.5,Nevada,23-Jul,PM10,27.48652695
39.5,-116.5,Nevada,23-Aug,PM10,18.94553707
39.5,-116.5,Nevada,23-Sep,PM10,21.79304897
39.5,-116.5,Nevada,23-Oct,PM10,24.84931507
39.5,-116.5,Nevada,23-Nov,PM10,21.99688958
39.5,-116.5,Nevada,23-Dec,PM10,21.21076233
43.5,-71.5,New Hampshire,23-Jan,PM10,7.777777778
43.5,-71.5,New Hampshire,23-Feb,PM10,10.44642857
43.5,-71.5,New Hampshire,23-Mar,PM10,9.305084746
43.5,-71.5,New Hampshire,23-Apr,PM10,10.65
43.5,-71.5,New Hampshire,23-May,PM10,13.25806452
43.5,-71.5,New Hampshire,23-Jun,PM10,13.78333333
43.5,-71.5,New Hampshire,23-Jul,PM10,16.78723404
43.5,-71.5,New Hampshire,23-Aug,PM10,12.16129032
43.5,-71.5,New Hampshire,23-Sep,PM10,13.43333333
43.5,-71.5,New Hampshire,23-Oct,PM10,9.887096774
43.5,-71.5,New Hampshire,23-Nov,PM10,8.340425532
43.5,-71.5,New Hampshire,23-Dec,PM10,9.14516129
40,-74.5,New Jersey,23-Jan,PM10,18.16666667
40,-74.5,New Jersey,23-Feb,PM10,13.75
40,-74.5,New Jersey,23-Mar,PM10,12.77777778
40,-74.5,New Jersey,23-Apr,PM10,16
40,-74.5,New Jersey,23-May,PM10,23.86666667
40,-74.5,New Jersey,23-Jun,PM10,28.81818182
40,-74.5,New Jersey,23-Jul,PM10,23.92857143
40,-74.5,New Jersey,23-Aug,PM10,16.5
40,-74.5,New Jersey,23-Sep,PM10,14.41666667
40,-74.5,New Jersey,23-Oct,PM10,20.14285714
40,-74.5,New Jersey,23-Nov,PM10,10.57142857
40,-74.5,New Jersey,23-Dec,PM10,18.5
34.5,-106,New Mexico,23-Jan,PM10,22.27182045
34.5,-106,New Mexico,23-Feb,PM10,35.1890411
34.5,-106,New Mexico,23-Mar,PM10,20.04556962
34.5,-106,New Mexico,23-Apr,PM10,36.5770235
34.5,-106,New Mexico,23-May,PM10,26.49193548
34.5,-106,New Mexico,23-Jun,PM10,31.87760417
34.5,-106,New Mexico,23-Jul,PM10,31.15503876
34.5,-106,New Mexico,23-Aug,PM10,23.84558824
34.5,-106,New Mexico,23-Sep,PM10,21
34.5,-106,New Mexico,23-Oct,PM10,28.91745283
34.5,-106,New Mexico,23-Nov,PM10,22.85749386
34.5,-106,New Mexico,23-Dec,PM10,20.75117371
42.95,-75.525,New York,23-Jan,PM10,9.833333333
42.95,-75.525,New York,23-Feb,PM10,9.9
42.95,-75.525,New York,23-Mar,PM10,9.689655172
42.95,-75.525,New York,23-Apr,PM10,10.68
42.95,-75.525,New York,23-May,PM10,18.12
42.95,-75.525,New York,23-Jun,PM10,30.08
42.95,-75.525,New York,23-Jul,PM10,20.91666667
42.95,-75.525,New York,23-Aug,PM10,15.43478261
42.95,-75.525,New York,23-Sep,PM10,13.65217391
42.95,-75.525,New York,23-Oct,PM10,12.48
42.95,-75.525,New York,23-Nov,PM10,7.583333333
42.95,-75.525,New York,23-Dec,PM10,15
35.5,-80,North Carolina,23-Jan,PM10,10.45214521
35.5,-80,North Carolina,23-Feb,PM10,12.41454545
35.5,-80,North Carolina,23-Mar,PM10,13.49662162
35.5,-80,North Carolina,23-Apr,PM10,14.78546713
35.5,-80,North Carolina,23-May,PM10,14.34459459
35.5,-80,North Carolina,23-Jun,PM10,21.32885906
35.5,-80,North Carolina,23-Jul,PM10,17.62975779
35.5,-80,North Carolina,23-Aug,PM10,15.20608108
35.5,-80,North Carolina,23-Sep,PM10,12.08275862
35.5,-80,North Carolina,23-Oct,PM10,12.90112994
35.5,-80,North Carolina,23-Nov,PM10,15.85970149
35.5,-80,North Carolina,23-Dec,PM10,11.98319328
47.5,-100.5,North Dakota,23-Jan,PM10,10.03370787
47.5,-100.5,North Dakota,23-Feb,PM10,8.69047619
47.5,-100.5,North Dakota,23-Mar,PM10,8.791666667
47.5,-100.5,North Dakota,23-Apr,PM10,8.766666667
47.5,-100.5,North Dakota,23-May,PM10,27.53763441
47.5,-100.5,North Dakota,23-Jun,PM10,22.45555556
47.5,-100.5,North Dakota,23-Jul,PM10,23.32608696
47.5,-100.5,North Dakota,23-Aug,PM10,29.81818182
47.5,-100.5,North Dakota,23-Sep,PM10,34.42696629
47.5,-100.5,North Dakota,23-Oct,PM10,11.80898876
47.5,-100.5,North Dakota,23-Nov,PM10,9.866666667
47.5,-100.5,North Dakota,23-Dec,PM10,6.76344086
40.3,-82.8,Ohio,23-Jan,PM10,14.62417582
40.3,-82.8,Ohio,23-Feb,PM10,17.62437811
40.3,-82.8,Ohio,23-Mar,PM10,14.42661448
40.3,-82.8,Ohio,23-Apr,PM10,19.25330813
40.3,-82.8,Ohio,23-May,PM10,22.5881295
40.3,-82.8,Ohio,23-Jun,PM10,40.88745387
40.3,-82.8,Ohio,23-Jul,PM10,24.23893805
40.3,-82.8,Ohio,23-Aug,PM10,21.24195804
40.3,-82.8,Ohio,23-Sep,PM10,18.06839945
40.3,-82.8,Ohio,23-Oct,PM10,18.09479306
40.3,-82.8,Ohio,23-Nov,PM10,20.22908093
40.3,-82.8,Ohio,23-Dec,PM10,15.94230769
35.5,-97.5,Oklahoma,23-Jan,PM10,18.89534884
35.5,-97.5,Oklahoma,23-Feb,PM10,21.95757576
35.5,-97.5,Oklahoma,23-Mar,PM10,18.58510638
35.5,-97.5,Oklahoma,23-Apr,PM10,25.11398964
35.5,-97.5,Oklahoma,23-May,PM10,24.65053763
35.5,-97.5,Oklahoma,23-Jun,PM10,25.79213483
35.5,-97.5,Oklahoma,23-Jul,PM10,29.09340659
35.5,-97.5,Oklahoma,23-Aug,PM10,29.26785714
35.5,-97.5,Oklahoma,23-Sep,PM10,25.85606061
35.5,-97.5,Oklahoma,23-Oct,PM10,19.64739884
35.5,-97.5,Oklahoma,23-Nov,PM10,20.00598802
35.5,-97.5,Oklahoma,23-Dec,PM10,14.17085427
44,-120.5,Oregon,23-Jan,PM10,9.919191919
44,-120.5,Oregon,23-Feb,PM10,12.08988764
44,-120.5,Oregon,23-Mar,PM10,7.342342342
44,-120.5,Oregon,23-Apr,PM10,6.451612903
44,-120.5,Oregon,23-May,PM10,13.17391304
44,-120.5,Oregon,23-Jun,PM10,13.21686747
44,-120.5,Oregon,23-Jul,PM10,14.0483871
44,-120.5,Oregon,23-Aug,PM10,32.12698413
44,-120.5,Oregon,23-Sep,PM10,12.32857143
44,-120.5,Oregon,23-Oct,PM10,12.63414634
44,-120.5,Oregon,23-Nov,PM10,13.26666667
44,-120.5,Oregon,23-Dec,PM10,11.64179104
40.8,-77.8,Pennsylvania,23-Jan,PM10,11.21369863
40.8,-77.8,Pennsylvania,23-Feb,PM10,15.54790419
40.8,-77.8,Pennsylvania,23-Mar,PM10,12.47540984
40.8,-77.8,Pennsylvania,23-Apr,PM10,16.55113636
40.8,-77.8,Pennsylvania,23-May,PM10,18.0596206
40.8,-77.8,Pennsylvania,23-Jun,PM10,34.33836858
40.8,-77.8,Pennsylvania,23-Jul,PM10,20.76756757
40.8,-77.8,Pennsylvania,23-Aug,PM10,18.23641304
40.8,-77.8,Pennsylvania,23-Sep,PM10,14.55232558
40.8,-77.8,Pennsylvania,23-Oct,PM10,14.78591549
40.8,-77.8,Pennsylvania,23-Nov,PM10,17.04237288
40.8,-77.8,Pennsylvania,23-Dec,PM10,14.9701897
41.7,-71.5,Rhode Island,23-Jan,PM10,7.55
41.7,-71.5,Rhode Island,23-Feb,PM10,8.0625
41.7,-71.5,Rhode Island,23-Mar,PM10,6.619047619
41.7,-71.5,Rhode Island,23-Apr,PM10,9.277777778
41.7,-71.5,Rhode Island,23-May,PM10,13.61111111
41.7,-71.5,Rhode Island,23-Jun,PM10,13.2
41.7,-71.5,Rhode Island,23-Jul,PM10,15.45
41.7,-71.5,Rhode Island,23-Aug,PM10,11.57142857
41.7,-71.5,Rhode Island,23-Sep,PM10,13.9
41.7,-71.5,Rhode Island,23-Oct,PM10,12.05
41.7,-71.5,Rhode Island,23-Nov,PM10,8.111111111
41.7,-71.5,Rhode Island,23-Dec,PM10,10.23529412
33.8,-81,South Carolina,23-Jan,PM10,11.95384615
33.8,-81,South Carolina,23-Feb,PM10,17.71604938
33.8,-81,South Carolina,23-Mar,PM10,19.78494624
33.8,-81,South Carolina,23-Apr,PM10,19.56666667
33.8,-81,South Carolina,23-May,PM10,19.55696203
33.8,-81,South Carolina,23-Jun,PM10,22.65333333
33.8,-81,South Carolina,23-Jul,PM10,19.86956522
33.8,-81,South Carolina,23-Aug,PM10,18.69354839
33.8,-81,South Carolina,23-Sep,PM10,15.40229885
33.8,-81,South Carolina,23-Oct,PM10,15.21428571
33.8,-81,South Carolina,23-Nov,PM10,19.27027027
33.8,-81,South Carolina,23-Dec,PM10,13.18681319
44.5,-100,South Dakota,23-Jan,PM10,11.33333333
44.5,-100,South Dakota,23-Feb,PM10,13.38839286
44.5,-100,South Dakota,23-Mar,PM10,12.25306122
44.5,-100,South Dakota,23-Apr,PM10,16
44.5,-100,South Dakota,23-May,PM10,29.20512821
44.5,-100,South Dakota,23-Jun,PM10,24.90497738
44.5,-100,South Dakota,23-Jul,PM10,26.30901288
44.5,-100,South Dakota,23-Aug,PM10,27.20647773
44.5,-100,South Dakota,23-Sep,PM10,28.32051282
44.5,-100,South Dakota,23-Oct,PM10,20.05020921
44.5,-100,South Dakota,23-Nov,PM10,20.87394958
44.5,-100,South Dakota,23-Dec,PM10,14.97107438
35.8,-86.4,Tennessee,23-Jan,PM10,14.2016129
35.8,-86.4,Tennessee,23-Feb,PM10,19.4587156
35.8,-86.4,Tennessee,23-Mar,PM10,16.90598291
35.8,-86.4,Tennessee,23-Apr,PM10,18.75652174
35.8,-86.4,Tennessee,23-May,PM10,20.79508197
35.8,-86.4,Tennessee,23-Jun,PM10,27.45378151
35.8,-86.4,Tennessee,23-Jul,PM10,22.34020619
35.8,-86.4,Tennessee,23-Aug,PM10,20.5862069
35.8,-86.4,Tennessee,23-Sep,PM10,22.01666667
35.8,-86.4,Tennessee,23-Oct,PM10,22.11570248
35.8,-86.4,Tennessee,23-Nov,PM10,18.82300885
35.8,-86.4,Tennessee,23-Dec,PM10,14.58536585
31,-99,Texas,23-Jan,PM10,30.03053435
31,-99,Texas,23-Feb,PM10,28.8440367
31,-99,Texas,23-Mar,PM10,30.56804734
31,-99,Texas,23-Apr,PM10,27.06289308
31,-99,Texas,23-May,PM10,31.37804878
31,-99,Texas,23-Jun,PM10,30.57236842
31,-99,Texas,23-Jul,PM10,42.43069307
31,-99,Texas,23-Aug,PM10,38.58823529
31,-99,Texas,23-Sep,PM10,31.93939394
31,-99,Texas,23-Oct,PM10,32.38367347
31,-99,Texas,23-Nov,PM10,25.40282686
31,-99,Texas,23-Dec,PM10,26.84364821
39.5,-111.5,Utah,23-Jan,PM10,13.49717514
39.5,-111.5,Utah,23-Feb,PM10,24.52522255
39.5,-111.5,Utah,23-Mar,PM10,9.965789474
39.5,-111.5,Utah,23-Apr,PM10,17.46571429
39.5,-111.5,Utah,23-May,PM10,20.24473684
39.5,-111.5,Utah,23-Jun,PM10,18.66193182
39.5,-111.5,Utah,23-Jul,PM10,25.34688347
39.5,-111.5,Utah,23-Aug,PM10,18.46045198
39.5,-111.5,Utah,23-Sep,PM10,17.26038781
39.5,-111.5,Utah,23-Oct,PM10,15.64814815
39.5,-111.5,Utah,23-Nov,PM10,19.52876712
39.5,-111.5,Utah,23-Dec,PM10,21.15229885
44,-72.7,Vermont,23-Jan,PM10,4.176470588
44,-72.7,Vermont,23-Feb,PM10,5.2
44,-72.7,Vermont,23-Mar,PM10,6.8
44,-72.7,Vermont,23-Apr,PM10,4.888888889
44,-72.7,Vermont,23-May,PM10,9.529411765
44,-72.7,Vermont,23-Jun,PM10,12.4375
44,-72.7,Vermont,23-Jul,PM10,16.05555556
44,-72.7,Vermont,23-Aug,PM10,9
44,-72.7,Vermont,23-Sep,PM10,10.70588235
44,-72.7,Vermont,23-Oct,PM10,8.888888889
44,-72.7,Vermont,23-Nov,PM10,6.5625
44,-72.7,Vermont,23-Dec,PM10,8.105263158
37.5,-78.75,Virginia,23-Jan,PM10,10.60240964
37.5,-78.75,Virginia,23-Feb,PM10,12.62893082
37.5,-78.75,Virginia,23-Mar,PM10,12.16384181
37.5,-78.75,Virginia,23-Apr,PM10,15.51807229
37.5,-78.75,Virginia,23-May,PM10,15.81005587
37.5,-78.75,Virginia,23-Jun,PM10,29.86705202
37.5,-78.75,Virginia,23-Jul,PM10,18.6011236
37.5,-78.75,Virginia,23-Aug,PM10,15.58024691
37.5,-78.75,Virginia,23-Sep,PM10,12.40963855
37.5,-78.75,Virginia,23-Oct,PM10,12.03296703
37.5,-78.75,Virginia,23-Nov,PM10,13.97159091
37.5,-78.75,Virginia,23-Dec,PM10,11.54696133
47,-120.5,Washington,23-Jan,PM10,13.78947368
47,-120.5,Washington,23-Feb,PM10,21.82183908
47,-120.5,Washington,23-Mar,PM10,14.25263158
47,-120.5,Washington,23-Apr,PM10,10.39784946
47,-120.5,Washington,23-May,PM10,19.38461538
47,-120.5,Washington,23-Jun,PM10,18.63513514
47,-120.5,Washington,23-Jul,PM10,22.67759563
47,-120.5,Washington,23-Aug,PM10,40.72727273
47,-120.5,Washington,23-Sep,PM10,18.29100529
47,-120.5,Washington,23-Oct,PM10,16.71354167
47,-120.5,Washington,23-Nov,PM10,14.96216216
47,-120.5,Washington,23-Dec,PM10,9.616580311
38.5,-80.5,West Virginia,23-Jan,PM10,11.83870968
38.5,-80.5,West Virginia,23-Feb,PM10,16
38.5,-80.5,West Virginia,23-Mar,PM10,12.55737705
38.5,-80.5,West Virginia,23-Apr,PM10,18.56
38.5,-80.5,West Virginia,23-May,PM10,20.53333333
38.5,-80.5,West Virginia,23-Jun,PM10,40.4137931
38.5,-80.5,West Virginia,23-Jul,PM10,22.75510204
38.5,-80.5,West Virginia,23-Aug,PM10,19.46774194
38.5,-80.5,West Virginia,23-Sep,PM10,13.51666667
38.5,-80.5,West Virginia,23-Oct,PM10,14.27419355
38.5,-80.5,West Virginia,23-Nov,PM10,17.16666667
38.5,-80.5,West Virginia,23-Dec,PM10,12
44.5,-89.5,Wisconsin,23-Jan,PM10,14.4278607
44.5,-89.5,Wisconsin,23-Feb,PM10,13.91666667
44.5,-89.5,Wisconsin,23-Mar,PM10,11.68446602
44.5,-89.5,Wisconsin,23-Apr,PM10,14.95897436
44.5,-89.5,Wisconsin,23-May,PM10,18.89447236
44.5,-89.5,Wisconsin,23-Jun,PM10,47.70984456
44.5,-89.5,Wisconsin,23-Jul,PM10,20.67164179
44.5,-89.5,Wisconsin,23-Aug,PM10,19.67661692
44.5,-89.5,Wisconsin,23-Sep,PM10,15.30612245
44.5,-89.5,Wisconsin,23-Oct,PM10,12.35106383
44.5,-89.5,Wisconsin,23-Nov,PM10,15.60493827
44.5,-89.5,Wisconsin,23-Dec,PM10,12.40932642
43,-107.5,Wyoming,23-Jan,PM10,7.84698609
43,-107.5,Wyoming,23-Feb,PM10,12.3858945
43,-107.5,Wyoming,23-Mar,PM10,10.11185223
43,-107.5,Wyoming,23-Apr,PM10,14.62309368
43,-107.5,Wyoming,23-May,PM10,18.67674661
43,-107.5,Wyoming,23-Jun,PM10,12.37277147
43,-107.5,Wyoming,23-Jul,PM10,21.28744939
43,-107.5,Wyoming,23-Aug,PM10,19.8322385
43,-107.5,Wyoming,23-Sep,PM10,17.74655084
43,-107.5,Wyoming,23-Oct,PM10,11.97615499
43,-107.5,Wyoming,23-Nov,PM10,13.34546361
43,-107.5,Wyoming,23-Dec,PM10,10.7377451
32.83472,-86.63333,Alabama,23-Jan,PM10-2.5,6.567469735
32.83472,-86.63333,Alabama,23-Feb,PM10-2.5,9.847067721
32.83472,-86.63333,Alabama,23-Mar,PM10-2.5,10.58961912
32.83472,-86.63333,Alabama,23-Apr,PM10-2.5,10.09842129
32.83472,-86.63333,Alabama,23-May,PM10-2.5,9.262913
32.83472,-86.63333,Alabama,23-Jun,PM10-2.5,10.19726782
32.83472,-86.63333,Alabama,23-Jul,PM10-2.5,11.08673683
32.83472,-86.63333,Alabama,23-Aug,PM10-2.5,11.81414038
32.83472,-86.63333,Alabama,23-Sep,PM10-2.5,12.10851825
32.83472,-86.63333,Alabama,23-Oct,PM10-2.5,8.545454545
32.83472,-86.63333,Alabama,23-Nov,PM10-2.5,6.823529412
32.83472,-86.63333,Alabama,23-Dec,PM10-2.5,3.770588235
64.73167,-152.47,Alaska,23-Jan,PM10-2.5,1.248214286
64.73167,-152.47,Alaska,23-Feb,PM10-2.5,2.101886792
64.73167,-152.47,Alaska,23-Mar,PM10-2.5,3.26969697
